ankle_time,ankle_position,ankle_velocity,ankle_acceleration,ankle_torque,ankle_torqueFirstDerivative,ankle_torqueSecondDerivative,knee_time,knee_position,knee_velocity,knee_acceleration,knee_torque,knee_torqueFirstDerivative,knee_torqueSecondDerivative
0,-0.261769502219811,-0.0772299721173368,-0.624597923369038,-0.00274199900302845,-0.114186465808082,-0.752693615631046,0,1.8325948442498,-0.0336494114876444,0.00899182500870666,-0.0405469717788559,0.298143619981405,-1.65369022449113
0.00752508361204013,-0.26233297970047,-0.0772299721173368,-0.624597923369038,-0.00357995035880547,-0.114186465808082,-0.752693615631046,0.00752508361204013,1.83234137502535,-0.0336494114876444,0.00899182500870666,-0.0382565944483648,0.298143619981405,-1.65369022449113
0.0150501672240803,-0.262931826214888,-0.0819271903889174,-0.623818310588831,-0.00446052440816681,-0.119932183054073,-0.774390345748031,0.0150501672240803,1.83208841497992,-0.0335826336915233,0.00875622925013886,-0.0360598604413431,0.285623330095616,-1.67392459848725
0.0225752508361204,-0.263565997616023,-0.086550846083238,-0.605046625057184,-0.00538494976931828,-0.125646855322205,-0.744442550404386,0.0225752508361204,1.83183595077246,-0.0335163961990759,0.00884822429725318,-0.0339579155673271,0.27246052428444,-1.82445667932745
0.0301003344481605,-0.264234430921826,-0.0909951893455272,-0.576161050876181,-0.00635153059194582,-0.131688216294788,-0.861216943641949,0.0301003344481605,1.83158398761237,-0.0334576926732097,0.00675386835428071,-0.0319592839889017,0.257560431162646,-2.13565695926502
0.0376254180602007,-0.26493549043226,-0.0951314263982468,-0.523158841358054,-0.00736687944599569,-0.137672141539925,-0.729177410399132,0.0376254180602007,1.8313324069028,-0.03340856525341,0.0063031081117515,-0.030081588008023,0.240197538842763,-2.47901397730845
0.0451505016722408,-0.265666174797385,-0.098855681044526,-0.46666528240803,-0.00842351934421895,-0.143542124477418,-0.830933610320983,0.0451505016722408,1.83108118311859,-0.033377707198369,0.00189827717986191,-0.0283442708625056,0.21989530427073,-2.91686881116948
0.0526755852842809,-0.26642328496303,-0.102113779098705,-0.399264778213364,-0.00952721242308057,-0.148383983239782,-0.455924851854149,0.0526755852842809,1.83083006682791,-0.0333657753513705,0.0012729426016449,-0.0267721269069585,0.197423860053255,-3.05554169640834
0.0602006688963211,-0.267203004248704,-0.104934358602527,-0.350382574358264,-0.0106567231053528,-0.151733564571975,-0.434319431102068,0.0602006688963211,1.83057902261999,-0.0333756903610123,-0.00390813182821148,-0.0253730087546807,0.174382230363336,-3.0684114389569
0.0677257525083612,-0.26800256460755,-0.10740564084329,-0.306429327853948,-0.0118108279433946,-0.152739421045862,0.166985132709016,0.0677257525083612,1.83032775710676,-0.033396928068484,-0.00173637887201039,-0.0241476451790822,0.153525448588405,-2.47485767278027
0.0752508361204013,-0.268819477104205,-0.109651796054909,-0.290548812833549,-0.0129554769338022,-0.151943542211254,0.0445417753335278,0.0752508361204013,1.83007639326779,-0.0334160381220414,-0.00334264869525214,-0.0230624250802732,0.137237190422859,-1.8541993863293
0.0827759197324415,-0.269652842474597,-0.111795776872103,-0.279273644358,-0.014097603662293,-0.150176457276163,0.425110131859469,0.0827759197324415,1.82982484014505,-0.0334021859990088,0.00702423517213902,-0.0220822025138553,0.127263994557663,-0.796454448064992
0.0903010033444816,-0.270502022241076,-0.113945610252497,-0.292104294076125,-0.0152156577289284,-0.149803893946513,-0.326091078023467,0.0903010033444816,1.82957368478286,-0.0333207342571882,0.0146238277666271,-0.0211470806805759,0.123821010363624,-0.11861423995083
0.0978260869565217,-0.271367742963347,-0.116176674061407,-0.300862887136645,-0.0163521773170064,-0.153015986616919,-0.527611773933472,0.0978260869565217,1.82932335752245,-0.0331233323447577,0.0378412138488784,-0.0202186756020281,0.126567024959258,0.848443896923925
0.105351170568562,-0.272250500613237,-0.118542633772748,-0.327956627254935,-0.0175185739154707,-0.162522266507702,-1.99894617037234,0.105351170568562,1.82907517309205,-0.0327677725348678,0.0566586822897079,-0.0192422257898848,0.134553659498575,1.27422608285889
0.112876254180602,-0.27315182942481,-0.12109134646154,-0.349434567366188,-0.0187981646055839,-0.179238143326414,-2.44376242411198,0.112876254180602,1.82883019706624,-0.03221453338098,0.0903799906118365,-0.0181936205259626,0.147428605643114,2.14764849244523
0.120401337792642,-0.274072945626873,-0.123895864852727,-0.395944098380824,-0.0202161379454669,-0.202730501436443,-3.79998430913133,0.120401337792642,1.82859033897762,-0.0314524074021136,0.112176158436341,-0.0170234006213429,0.164583289786178,2.41168533757804
0.127926421404682,-0.275016482909215,-0.127067321139783,-0.446958505912335,-0.021849292553624,-0.230206224273246,-3.50245224927238,0.127926421404682,1.82835683307524,-0.0304963449443676,0.14192399699823,-0.0157166144923914,0.185674076246723,3.19377701949139
0.135451505016722,-0.275985330058742,-0.130757938173929,-0.533925488050954,-0.0236807801168034,-0.258392044525795,-3.98871242229387,0.135451505016722,1.82813136388649,-0.0294070788678482,0.147578720228921,-0.0142289747246531,0.209329617215712,3.09334009137763
0.142976588628763,-0.276984411744609,-0.135131201177074,-0.628390634564312,-0.0257381360331092,-0.283419710617207,-2.6630850544459,0.142976588628763,1.82791425162071,-0.028274994232774,0.153304218336416,-0.0125661687483422,0.233636220412377,3.36681489155811
0.150501672240803,-0.278019077233648,-0.140328757576622,-0.753004355182384,-0.0279462941561928,-0.30301470854371,-2.54482995002036,0.150501672240803,1.82770582049502,-0.0272221227577774,0.126525622574263,-0.0107127105378447,0.255245345325131,2.37641030747622
0.158026755852843,-0.279096383012484,-0.146433722680506,-0.869559703537561,-0.030298558068048,-0.31573022195413,-0.834670947504605,0.158026755852843,1.82750455412101,-0.0263701687500628,0.0999048203666462,-0.00872468361803086,0.270739785944594,1.74166768827428
0.165551839464883,-0.280222929247234,-0.153443720379087,-0.99354190701888,-0.0326980867942984,-0.321236546372865,-0.628787720230093,0.165551839464883,1.82730894504561,-0.0258369574081598,0.0418109051679494,-0.00663803148516691,0.277087534937816,-0.0545770669645975
0.173076923076923,-0.281405736663675,-0.161260393927499,-1.08395621829186,-0.0351332218094456,-0.319434093851142,1.10783954600356,0.173076923076923,1.82711570359145,-0.0257033571455452,-0.00630292425921652,-0.00455446988150855,0.273370274026776,-0.933388277391927
