ankle_time,ankle_position,ankle_velocity,ankle_acceleration,ankle_torque,ankle_torqueFirstDerivative,ankle_torqueSecondDerivative,knee_time,knee_position,knee_velocity,knee_acceleration,knee_torque,knee_torqueFirstDerivative,knee_torqueSecondDerivative
0,0.377672518365592,-2.98796166107967,-60.4424497686741,-0.0932617807750567,-3.66413098467416,-176.57156052755,0,0.292616710597426,0.824799779671018,9.20558453501872,-0.0196363739739891,0.168850881413297,34.3618915378058
0.00397993311036789,0.366259331017911,-2.98796166107967,-60.4424497686741,-0.106446341934612,-3.66413098467416,-176.57156052755,0.00397993311036789,0.295826450930026,0.824799779671018,9.20558453501872,-0.0192365026659241,0.168850881413297,34.3618915378058
0.00795986622073579,0.35388874327071,-3.22768707270029,-60.0246058188313,-0.122427773228316,-4.37269968574433,-179.499097657297,0.00795986622073579,0.2991820065025,0.861391738294991,9.18264341216127,-0.0182923435466859,0.305835660515159,34.4758377923733
0.0119397993311037,0.340567373716818,-3.47156819992488,-62.5307841646172,-0.14125244645659,-5.08382324455315,-177.855430214693,0.0119397993311037,0.302683013930501,0.897251500052754,8.83764022745163,-0.016802091722693,0.446860150280301,36.3919310139754
0.0159197324414716,0.326255524823147,-3.71462963394589,-59.6126927635851,-0.162894326144826,-5.82586230115376,-195.034784782923,0.0159197324414716,0.306324008409274,0.931427715409917,8.33662597723378,-0.0147353965310768,0.597820918590177,39.4690265064497
0.0198996655518395,0.310999418771028,-3.95507476498452,-61.2160369516241,-0.187625530994202,-6.57632990068518,-182.09095010766,0.0198996655518395,0.310097053939449,0.962950284718517,7.50412733919438,-0.0120435171867579,0.765716191170415,44.9018751767287
0.0238795986622074,0.294773658800863,-4.17730111872456,-50.4573744236295,-0.215241032377705,-7.33673609056694,-200.02913522788,0.0238795986622074,0.313988963852853,0.991048086127797,6.61560815891789,-0.008640398086309,0.957565068942767,51.5062163424869
0.0278595317725753,0.27774866070225,-4.36539971884051,-44.0661237858949,-0.246024968771959,-8.0542828051443,-160.553163358054,0.0278595317725753,0.317985664123343,1.01531622658439,5.57964225540127,-0.00442142734032379,1.17931122910881,59.9258876737256
0.0318394648829431,0.260025661038855,-4.5011920299041,-24.1723653032004,-0.279352046010626,-8.70578640399796,-166.841082116302,0.0318394648829431,0.322070745188207,1.03575262094066,4.69007524463814,0.000746761530008612,1.43530254417093,68.7151261137921
0.035819397993311,0.241919774310372,-4.58246477890125,-16.6688984785615,-0.315321863894083,-9.2427521738473,-102.99549802647,0.035819397993311,0.326230116423807,1.05274868437591,3.85080369173011,0.0070033888975585,1.72792309204474,78.3328466832991
0.0397993311036789,0.223549854437567,-4.60503586476508,5.32645364950804,-0.352923116825865,-9.66291508021597,-108.145189375606,0.0397993311036789,0.330450483879895,1.06698570787271,3.30359971254802,0.0145007981824048,2.05766219350125,87.3679790906485
0.0437792642140468,0.205264304885151,-4.57861415742279,7.95100936787821,-0.392237375234933,-9.96230443806451,-42.3042526356803,0.0437792642140468,0.334723179917911,1.07934365266193,2.90652716471959,0.0233821046852942,2.42323225163874,96.3386551666786
0.0477591973244147,0.187104698268115,-4.51430334283404,24.3665260305042,-0.432221727403101,-10.1863473267016,-70.282005687819,0.0477591973244147,0.339041914961284,1.09077086791529,2.83588856764254,0.0337894027272216,2.82195611182117,104.028461126673
0.0517391304347826,0.169331054196372,-4.43131097407603,17.3388828075531,-0.473319337233427,-10.366186152399,-20.0907823517518,0.0517391304347826,0.343405570103992,1.10220125389105,2.90812051933244,0.0458444978161784,3.24995683001512,111.050891377514
0.0557190635451505,0.151832055731991,-4.33976141167901,28.666695607084,-0.514735182395441,-10.5304719829811,-62.4662988987184,0.0557190635451505,0.347815289490584,1.11446207927293,3.25320181543429,0.0596586243173085,3.70255530513512,116.389350741611
0.0596989966555184,0.134787133929496,-4.25034158991625,16.2686433963881,-0.557140485459162,-10.6581763668225,-1.70783684680646,0.0596989966555184,0.352276539163088,1.12823931271524,3.67014742700121,0.0753163427199295,4.17442441311088,120.734789232765
0.0636789297658863,0.117999905283828,-4.16481262434849,26.7114586284197,-0.599572840432356,-10.7241259385156,-31.4332084241541,0.0636789297658863,0.356795923484772,1.14403300547436,4.26651498472347,0.0928864841942446,4.65981395577829,123.183653216905
0.0676588628762542,0.10163578260525,-4.08076257079425,15.5254590400109,-0.642503093264069,-10.6871547083439,50.0120282919088,0.0676588628762542,0.36138288883877,1.16216446151319,4.84492258773389,0.112407838421442,5.15263283181197,124.468185327754
0.0716387959866221,0.0855175811417204,-3.98741302010066,31.3846513085355,-0.684641162191081,-10.5231252615216,32.4162147330935,0.0716387959866221,0.366046597124911,1.1827652718209,5.50741738201759,0.133900752220039,5.64661707389432,123.769274138835
