ankle_time,ankle_position,ankle_velocity,ankle_acceleration,ankle_torque,ankle_torqueFirstDerivative,ankle_torqueSecondDerivative,knee_time,knee_position,knee_velocity,knee_acceleration,knee_torque,knee_torqueFirstDerivative,knee_torqueSecondDerivative
0,-0.000857535634879715,1.61140995811765,2.08718103093236,0.00750515260302452,0.875585449986993,43.0055068195702,0,0.0690782226724056,2.17124906620035,21.0160959778214,-0.201882074474163,-8.35589916050177,664.81725528296
0.00381844624558433,0.00528033056516752,1.61140995811765,2.08718103093236,0.0105350069988329,0.875585449986993,43.0055068195702,0.00381844624558433,0.0772158075903398,2.17124906620035,21.0160959778214,-0.238635320794853,-8.35589916050177,664.81725528296
0.00763689249116865,0.0114486289744634,1.61924283938465,2.01547264714827,0.0141919045514067,1.0393961482108,42.7941549738848,0.00763689249116865,0.085659818362528,2.25144068683455,20.9861297845264,-0.265695178029962,-5.81892160291368,663.983725232014
0.011455338736753,0.0176463140466428,1.62468630654505,0.835669838719014,0.0184727636384536,1.19618427130259,39.3272698193,0.011455338736753,0.0944098180659382,2.33063974416959,20.4962178727801,-0.283073799490844,-3.30956998827268,650.347525361252
0.0152737849823373,0.0238561836294218,1.62428638817906,-1.04513638100798,0.0233270352309715,1.3357797621589,33.7891141118537,0.0152737849823373,0.103458663524396,2.40741263879608,19.7153706576419,-0.290970008222398,-0.868039555420609,628.460804427581
0.0190922312279216,0.0300508145680349,1.61399448192214,-4.34548880787088,0.02867397007394,1.44619626796786,24.044097989351,0.0190922312279216,0.112794969570304,2.4800838784696,18.3478807276897,-0.289702924253673,1.45815167306736,589.935935439058
0.022910677473506,0.0361820859692006,1.5898012252967,-8.32629184291909,0.0343714806505714,1.51538201518033,12.1935456818023,0.022910677473506,0.122398797473349,2.54699497361844,16.6983610394764,-0.279834260659365,3.62091258345941,542.860375569944
0.0267291237190903,0.042191955607954,1.54837933358318,-13.3693870010197,0.0402467796069227,1.5329300746548,-3.00234153966767,0.0267291237190903,0.132246096359375,2.60673829626282,14.5935932277662,-0.262050404133874,5.57770529702041,482.055303588217
0.0305475699646746,0.0480068924753228,1.48739232273075,-18.573977880948,0.0460783028271892,1.4908155737268,-19.0561074835159,0.0305475699646746,0.14230617759452,2.65825738657079,12.3907281398806,-0.237237924958598,7.29415219861593,416.973668512903
0.0343660162102589,0.0535510108688383,1.40573852855639,-24.1940952685845,0.0516319778676342,1.38397157328247,-36.9059218722145,0.0343660162102589,0.152546922234471,2.70090300113802,9.94590400025118,-0.206345747978822,8.74588622303129,343.405779590708
0.0381844624558433,0.0587423664886015,1.30350804696204,-29.35149632515,0.056647544943181,1.2101071919319,-54.1595902070158,0.0381844624558433,0.162932683443286,2.73436423601616,7.58019574088394,-0.170446532133315,9.91744827810296,270.227085570861
0.0420029087014276,0.0635057616848607,1.18192816516009,-34.3287935008739,0.060873436395208,0.969678793413395,-71.7703734773131,0.0420029087014276,0.173428967936623,2.75860988482519,5.11902653417928,-0.130607261692224,10.8023563102692,193.264070387957
0.0458213549470119,0.0677686248182134,1.04309306370292,-38.389318803429,0.0640528776394452,0.665432360898778,-87.5857692817735,0.0458213549470119,0.183999890558771,2.77375622407102,2.81422079820913,-0.0879500983404921,11.4018423834987,120.73069851719
